country_id,country_code,country_name,region_id,region_name,funding_agency_id,funding_agency_name,funding_agency_acronym,assistance_category_id,assistance_category_name,fiscal_year,constant_amount
90,SLB,Solomon Islands,1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2007.0,274215
90,SLB,Solomon Islands,1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2009.0,53110
90,SLB,Solomon Islands,1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2010.0,78978
90,SLB,Solomon Islands,1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2011.0,154982
90,SLB,Solomon Islands,1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2012.0,659705
90,SLB,Solomon Islands,1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2013.0,800000
90,SLB,Solomon Islands,1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2014.0,738939
90,SLB,Solomon Islands,1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2015.0,48432
90,SLB,Solomon Islands,1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2010.0,157956
90,SLB,Solomon Islands,1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2011.0,258217
90,SLB,Solomon Islands,1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2012.0,558305
90,SLB,Solomon Islands,1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2013.0,560000
90,SLB,Solomon Islands,1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2014.0,492626
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,1,Economic,2013.0,200000
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1984.0,50067
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1985.0,54051
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1986.0,14578
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1987.0,39215
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1988.0,39718
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1989.0,39857
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1990.0,60899
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1991.0,66552
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1992.0,19640
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1993.0,29514
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1994.0,11554
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1995.0,142833
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1996.0,118007
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1997.0,199180
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1998.0,164411
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,1999.0,208927
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2000.0,69101
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2001.0,78927
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2002.0,182922
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2003.0,185639
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2004.0,53986
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2005.0,168659
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2006.0,167852
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2007.0,46068
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2008.0,62331
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2009.0,78603
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2010.0,36856
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2011.0,40282
90,SLB,Solomon Islands,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2012.0,44867
90,SLB,Solomon Islands,1,East Asia and Oceania,9,Department of the Interior,DOI,1,Economic,2007.0,26032
90,SLB,Solomon Islands,1,East Asia and Oceania,9,Department of the Interior,DOI,1,Economic,2009.0,13543
90,SLB,Solomon Islands,1,East Asia and Oceania,9,Department of the Interior,DOI,1,Economic,2011.0,25822
90,SLB,Solomon Islands,1,East Asia and Oceania,9,Department of the Interior,DOI,1,Economic,2012.0,31695
90,SLB,Solomon Islands,1,East Asia and Oceania,9,Department of the Interior,DOI,1,Economic,2013.0,15000
90,SLB,Solomon Islands,1,East Asia and Oceania,12,Department of Commerce,DOC,1,Economic,2012.0,12181
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,1999.0,1948209
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2000.0,1293362
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2001.0,63651
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2002.0,35081
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2003.0,49176
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2004.0,32391
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2005.0,33789
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2006.0,30359
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2007.0,27183
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2008.0,29845
90,SLB,Solomon Islands,1,East Asia and Oceania,16,Peace Corps,PC,1,Economic,2010.0,-3159
92,VGB,British Virgin Islands,6,Western Hemisphere,7,Department of Defense,DOD,2,Military,2000.0,13038
92,VGB,British Virgin Islands,6,Western Hemisphere,7,Department of Defense,DOD,2,Military,2001.0,14003
96,BRN,Brunei,1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2013.0,150000
96,BRN,Brunei,1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2005.0,46527
96,BRN,Brunei,1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2006.0,2312
96,BRN,Brunei,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2008.0,26867
96,BRN,Brunei,1,East Asia and Oceania,7,Department of Defense,DOD,2,Military,2011.0,44413
96,BRN,Brunei,1,East Asia and Oceania,10,Department of Justice,DOJ,1,Economic,2010.0,9524
96,BRN,Brunei,1,East Asia and Oceania,10,Department of Justice,DOJ,1,Economic,2011.0,24924
96,BRN,Brunei,1,East Asia and Oceania,10,Department of Justice,DOJ,1,Economic,2012.0,4010
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,1999.0,33614598
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2000.0,44023868
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2001.0,48336177
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2002.0,39861820
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2003.0,37410357
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2004.0,29310851
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2005.0,28227367
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2006.0,20093574
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2007.0,7628659
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2008.0,2491496
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2009.0,530515
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2010.0,372134
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2011.0,354388
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2012.0,354352
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2013.0,-465207
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2014.0,128110
100,BGR,Bulgaria,2,Europe and Eurasia,1,U.S. Agency for International Development,USAID,1,Economic,2015.0,-108362
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1990.0,3379293
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1991.0,833890
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1992.0,111795
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1993.0,496916
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1994.0,484417
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1995.0,779592
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1996.0,663767
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1997.0,375355
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1998.0,664254
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,1999.0,216117
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2000.0,360325
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2001.0,1556858
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2002.0,1588222
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2003.0,1095866
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2004.0,3855138
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2005.0,2830198
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2006.0,2138017
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2007.0,2226627
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2008.0,2919478
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2009.0,2031776
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2010.0,126976
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2012.0,39376
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2013.0,100000
100,BGR,Bulgaria,2,Europe and Eurasia,2,Department of State,STATE,1,Economic,2014.0,621694
100,BGR,Bulgaria,2,Europe and Eurasia,4,Department of the Treasury,TREAS,1,Economic,2006.0,1015449
100,BGR,Bulgaria,2,Europe and Eurasia,4,Department of the Treasury,TREAS,1,Economic,2007.0,280393
100,BGR,Bulgaria,2,Europe and Eurasia,4,Department of the Treasury,TREAS,1,Economic,2010.0,15220
100,BGR,Bulgaria,2,Europe and Eurasia,5,Department of Agriculture,AGR,1,Economic,1993.0,22135315
100,BGR,Bulgaria,2,Europe and Eurasia,5,Department of Agriculture,AGR,1,Economic,1994.0,12948900
100,BGR,Bulgaria,2,Europe and Eurasia,5,Department of Agriculture,AGR,1,Economic,1997.0,6458329
100,BGR,Bulgaria,2,Europe and Eurasia,5,Department of Agriculture,AGR,1,Economic,1998.0,7661801
100,BGR,Bulgaria,2,Europe and Eurasia,5,Department of Agriculture,AGR,1,Economic,2000.0,5146339
100,BGR,Bulgaria,2,Europe and Eurasia,5,Department of Agriculture,AGR,1,Economic,2002.0,10964492
100,BGR,Bulgaria,2,Europe and Eurasia,5,Department of Agriculture,AGR,1,Economic,2011.0,124259
100,BGR,Bulgaria,2,Europe and Eurasia,6,Department of Health and Human Services,HHS,1,Economic,2006.0,56617
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,1992.0,9064
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,1995.0,52873830
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,1996.0,43701388
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,1997.0,8132256
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,1998.0,48239674
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,2004.0,856574
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,2005.0,3159149
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,2006.0,167852
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,2011.0,141503
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,1,Economic,2013.0,1637222
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1992.0,503076
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1993.0,411717
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1994.0,433256
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1995.0,671473
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1996.0,8078341
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1997.0,5332005
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1998.0,6940282
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,1999.0,13805140
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2000.0,7822757
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2001.0,18546491
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2002.0,12168066
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2003.0,24986288
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2004.0,11891265
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2005.0,9827560
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2006.0,12932502
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2007.0,12126893
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2008.0,8875668
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2009.0,9801982
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2010.0,11549727
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2011.0,11681721
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2012.0,12333666
100,BGR,Bulgaria,2,Europe and Eurasia,7,Department of Defense,DOD,2,Military,2013.0,9775056
100,BGR,Bulgaria,2,Europe and Eurasia,8,Department of the Army,ARMY,1,Economic,2012.0,20183
100,BGR,Bulgaria,2,Europe and Eurasia,8,Department of the Army,ARMY,1,Economic,2013.0,-6801
100,BGR,Bulgaria,2,Europe and Eurasia,8,Department of the Army,ARMY,1,Economic,2014.0,27459
100,BGR,Bulgaria,2,Europe and Eurasia,10,Department of Justice,DOJ,1,Economic,2010.0,33511
100,BGR,Bulgaria,2,Europe and Eurasia,10,Department of Justice,DOJ,1,Economic,2011.0,17275
100,BGR,Bulgaria,2,Europe and Eurasia,10,Department of Justice,DOJ,1,Economic,2012.0,52037
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2003.0,467171
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2004.0,815785
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2005.0,5839076
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2006.0,4472302
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2007.0,5556631
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2008.0,13377444
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2009.0,7293729
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2010.0,9976549
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2011.0,9813323
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2012.0,14949417
100,BGR,Bulgaria,2,Europe and Eurasia,13,Department of Energy,DOE,1,Economic,2013.0,8317446
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,1992.0,897378
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,1993.0,1400428
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,1994.0,1685367
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,1995.0,1607937
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,1996.0,1603504
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,1997.0,1137779
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,1998.0,2069956
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,1999.0,2640196
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2000.0,2301194
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2001.0,2510377
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2002.0,2703736
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2003.0,3496408
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2004.0,3855784
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2005.0,3239213
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2006.0,3119599
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2007.0,3136537
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2008.0,2879302
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2009.0,3962006
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2010.0,2919719
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2011.0,2888380
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2012.0,1834313
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2013.0,911248
100,BGR,Bulgaria,2,Europe and Eurasia,16,Peace Corps,PC,1,Economic,2014.0,-17141
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,1998.0,3489504
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,1999.0,2298861
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2000.0,3979022
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2001.0,2076540
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2002.0,2018636
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2003.0,511731
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2004.0,848741
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2005.0,386497
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2006.0,180262
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2007.0,247210
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2008.0,82158
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2009.0,996676
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2010.0,94773
100,BGR,Bulgaria,2,Europe and Eurasia,17,Trade and Development Agency,TDA,1,Economic,2011.0,7230
100,BGR,Bulgaria,2,Europe and Eurasia,29,Environmental Protection Agency,EPA,1,Economic,2010.0,78487
100,BGR,Bulgaria,2,Europe and Eurasia,29,Environmental Protection Agency,EPA,1,Economic,2012.0,170998
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,1958.0,152012064
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,1959.0,45160513
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,1962.0,595738
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,1963.0,112987479
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,1964.0,1744171
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,1965.0,39996772
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,1998.0,673814
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,1999.0,13256003
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2000.0,8777133
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2001.0,2409767
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2002.0,5050026
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2003.0,3742654
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2004.0,9302793
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2005.0,12754681
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2006.0,13392499
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2007.0,13931601
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2008.0,42717888
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2009.0,25313732
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2010.0,26505730
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2011.0,22930171
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2012.0,46100903
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2013.0,65057386
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2014.0,87252113
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,U.S. Agency for International Development,USAID,1,Economic,2015.0,24402544
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1977.0,14273886
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1978.0,13865381
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1979.0,12432598
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1980.0,11129903
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1981.0,10232712
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1982.0,12780537
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1983.0,9958125
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1984.0,4712116
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1985.0,10279054
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1986.0,11452954
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1987.0,16785933
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1988.0,8634368
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1989.0,199287
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1996.0,735807
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1997.0,3751670
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1998.0,45544
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,1999.0,6367611
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2000.0,2666256
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2001.0,324618
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2002.0,574452
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2003.0,802304
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2004.0,2024169
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2005.0,394312
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Department of State,STATE,1,Economic,2006.0,439345
